"tematica";"subtema";"indicador";"ri";"localidade";"categoria";"ano";"valor";"variacao_abs";"variacao_pct"
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Domingos do Araguaia";"-";2023;21926;834;3,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Domingos do Araguaia";"-";2024;21638;-288;-1,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Domingos do Araguaia";"-";2025;21555;-83;-0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2009;27923;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2010;29846;1923;6,89
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2011;30033;187;0,63
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2012;30215;182;0,61
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2013;30550;335;1,11
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2014;30701;151;0,49
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2015;30847;146;0,48
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2016;30987;140;0,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2017;31123;136;0,44
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2018;31837;714;2,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2019;31989;152;0,48
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2020;32139;150;0,47
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2021;32285;146;0,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2022;30599;-1686;-5,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2023;32472;1873;6,12
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2024;32449;-23;-0,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Domingos do Capim";"-";2025;32554;105;0,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2009;67208;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2010;91340;24132;35,91
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2011;95694;4354;4,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2012;99905;4211;4,4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2013;106940;7035;7,04
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2014;111633;4693;4,39
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2015;116186;4553;4,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2016;120580;4394;3,78
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2017;124806;4226;3,5
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2018;124763;-43;-0,03
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2019;128481;3718;2,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2020;132138;3657;2,85
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2021;135732;3594;2,72
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2022;65418;-70314;-51,8
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2023;68179;2761;4,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2024;65957;-2222;-3,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"São Félix do Xingu";"-";2025;64651;-1306;-1,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2009;11743;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2010;15060;3317;28,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2011;15123;63;0,42
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2012;15184;61;0,4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2013;15301;117;0,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2014;15341;40;0,26
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2015;15380;39;0,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2016;15418;38;0,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2017;15454;36;0,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2018;15833;379;2,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2019;15882;49;0,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2020;15930;48;0,3
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2021;15978;48;0,3
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2022;14894;-1084;-6,78
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2023;15467;573;3,85
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2024;15418;-49;-0,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Francisco do Pará";"-";2025;15429;11;0,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2009;25027;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2010;25587;560;2,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2011;25429;-158;-0,62
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2012;25277;-152;-0,6
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2013;25056;-221;-0,87
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2014;24828;-228;-0,91
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2015;24607;-221;-0,89
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2016;24394;-213;-0,87
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2017;24188;-206;-0,84
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2018;24991;803;3,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2019;24847;-144;-0,58
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2020;24705;-142;-0,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2021;24566;-139;-0,56
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2022;24255;-311;-1,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2023;25220;965;3,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2024;24978;-242;-0,96
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São Geraldo do Araguaia";"-";2025;24929;-49;-0,2
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2009;5038;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2010;5265;227;4,51
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2011;5359;94;1,79
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2012;5451;92;1,72
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2013;5608;157;2,88
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2014;5703;95;1,69
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2015;5795;92;1,61
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2016;5884;89;1,54
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2017;5970;86;1,46
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2018;6059;89;1,49
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2019;6139;80;1,32
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2020;6217;78;1,27
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2021;6294;77;1,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2022;4430;-1864;-29,62
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2023;4548;118;2,66
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2024;4509;-39;-0,86
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São João da Ponta";"-";2025;4470;-39;-0,86
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2009;19900;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2010;20647;747;3,75
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2011;20890;243;1,18
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2012;21125;235;1,12
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2013;21536;411;1,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2014;21767;231;1,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2015;21991;224;1,03
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2016;22207;216;0,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2017;22415;208;0,94
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2018;22842;427;1,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2019;23045;203;0,89
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2020;23244;199;0,86
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2021;23440;196;0,84
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2022;20689;-2751;-11,74
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2023;21469;780;3,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2024;21447;-22;-0,1
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Rio Caeté";"São João de Pirabas";"-";2025;21477;30;0,14
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2009;11923;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2010;13155;1232;10,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2011;13225;70;0,53
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2012;13293;68;0,51
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2013;13419;126;0,95
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2014;13470;51;0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2015;13521;51;0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2016;13569;48;0,36
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2017;13616;47;0,35
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2018;13940;324;2,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2019;13996;56;0,4
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2020;14051;55;0,39
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2021;14105;54;0,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2022;13664;-441;-3,13
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2023;14278;614;4,49
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2024;14246;-32;-0,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Carajás";"São João do Araguaia";"-";2025;14293;47;0,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2009;44818;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2010;51567;6749;15,06
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2011;52350;783;1,52
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2012;53108;758;1,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2013;54417;1309;2,46
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2014;55191;774;1,42
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2015;55942;751;1,36
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2016;56667;725;1,3
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2017;57364;697;1,23
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2018;58328;964;1,68
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2019;58986;658;1,13
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2020;59632;646;1,1
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2021;60268;636;1,07
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2022;52894;-7374;-12,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2023;55747;2853;5,39
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2024;55798;51;0,09
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Guamá";"São Miguel do Guamá";"-";2025;55970;172;0,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2009;21874;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2010;22904;1030;4,71
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2011;23306;402;1,76
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2012;23696;390;1,67
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2013;24363;667;2,81
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2014;24768;405;1,66
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2015;25161;393;1,59
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2016;25540;379;1,51
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2017;25904;364;1,43
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2018;26301;397;1,53
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2019;26640;339;1,29
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2020;26974;334;1,25
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2021;27302;328;1,22
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2022;25643;-1659;-6,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2023;27171;1528;5,96
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2024;27441;270;0,99
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Marajó";"São Sebastião da Boa Vista";"-";2025;27651;210;0,77
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2009;5609;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2010;5047;-562;-10,02
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2011;5143;96;1,9
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2012;5236;93;1,81
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2013;5395;159;3,04
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2014;5492;97;1,8
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2015;5587;95;1,73
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2016;5678;91;1,63
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2017;5766;88;1,55
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2018;5849;83;1,44
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2019;5930;81;1,38
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2020;6009;79;1,33
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2021;6088;79;1,31
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2022;5847;-241;-3,96
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2023;6077;230;3,93
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2024;6160;83;1,37
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Araguaia";"Sapucaia";"-";2025;6212;52;0,84
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2009;14434;0;0
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2010;13045;-1389;-9,62
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2011;12840;-205;-1,57
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2012;12641;-199;-1,55
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2013;12331;-310;-2,45
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2014;12075;-256;-2,08
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2015;11827;-248;-2,05
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2016;11587;-240;-2,03
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2017;11357;-230;-1,98
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2018;11839;482;4,24
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2019;11658;-181;-1,53
"Demografia";"-";"População Total do Pará e municípios - Estimativas Populacionais e Censo Deográfico";"Xingu";"Senador José Porfírio";"-";2020;11480;-178;-1,53
